"Name","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy","test_loss","train_loss"
"fold_sparc","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:25:47.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.5383434891700745","1","","0.6620481927710843","0.6620481927710843","0.7664053019804832","0.027207167413399503"
"fold_sh4","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:24:45.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.0010024537332355976","1","","0.10809443507588531","0.10809443507588531","5.473104784565587","0.02953806132678525"
"fold_s390x","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:23:44.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.0006488179205916822","1","","0.7348784624081401","0.7348784624081401","1.533493964799813","0.027326621851999924"
"fold_s390","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:22:44.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.0005206017522141337","1","","0.007358636715724245","0.007358636715724245","8.09973759121365","0.027738271717660207"
"fold_riscv64","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:21:44.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.004956201184540987","1","","0.5220720720720721","0.5220720720720721","1.4743029304913111","0.030094923378651633"
"fold_ppc64el","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:20:45.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.002464553341269493","1","","0.6664774340051093","0.6664774340051093","0.7542331479489803","0.03024308649857064"
"fold_ppc64","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:19:45.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.05063465982675552","1","","0.5012354394634663","0.5012354394634663","1.3587562693489923","0.02483114919435869"
"fold_powerpcspe","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:18:46.000Z","57","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.001350217149592936","1","","0.970462004544307","0.970462004544307","0.07711600316988845","0.03022183133882372"
"fold_powerpc","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:17:47.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.0005124484887346625","1","","0.99586890663729","0.99586890663729","0.010600768989095007","0.028844805040491087"
"fold_mipsel","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:16:50.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.0021768389269709587","1","","0.2442384105960265","0.2442384105960265","2.540289151466499","0.02851317448708789"
"fold_mips64el","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:15:51.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.005430916789919138","1","","0.9777365491651204","0.9777365491651204","0.08169978084590505","0.0297789682633649"
"fold_mips","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:14:53.000Z","57","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.0020345570519566536","1","","0.1753155680224404","0.1753155680224404","3.979578414133617","0.02257570746631717"
"fold_m68k","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:13:56.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.0013841497711837292","1","","0.04022727272727273","0.04022727272727273","5.533005389614382","0.02881494200704972"
"fold_ia64","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:13:01.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.00008904172864276916","1","","0.7798956661316212","0.7798956661316212","0.4940428825525137","0.030372631620203747"
"fold_i386","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:12:05.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.014963328838348389","1","","0.9696613818751224","0.9696613818751224","0.07657640753313899","0.028959751715428392"
"fold_hppa","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:11:11.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.02804112248122692","1","","0.32857142857142857","0.32857142857142857","1.858069885718195","0.02772943698910926"
"fold_armhf","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:10:15.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.00550096994265914","1","","0.9737171464330412","0.9737171464330412","0.07077590861756887","0.027501887898883946"
"fold_armel","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:09:21.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.002182271331548691","1","","1","1","0.0004131847621003602","0.028877440105879892"
"fold_arm64","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:08:27.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.003876940812915563","1","","0.22304730473047304","0.22304730473047304","2.7712069017845287","0.027413830543428677"
"fold_amd64","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:07:34.000Z","51","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.0007249915506690741","1","","0.9521300961978928","0.9521300961978928","0.1605131307657322","0.02721549847461746"
"fold_alpha","logo ResNet50 endianness 12:06:40, 07-03-2025","finished","-","","","2025-03-07T11:06:40.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","3","mikkel-03-07-resnet-endianness","0.16286729276180267","1","","0.9896751447997986","0.9896751447997986","0.025891399637441196","0.03304353942071445"
"overall_metrics","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T11:06:26.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","","","0.6085896571398931","","","",""
"fold_x32","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T11:05:24.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.002998483134433627","1","","0.9829980842911876","0.9829980842911876","0.05029814016024554","0.026872113789993227"
"fold_sparc64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T11:04:19.000Z","63","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.08220004290342331","1","","0.15354090354090355","0.15354090354090355","4.21619497354214","0.024611920146355597"
"fold_sparc","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T11:03:16.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.03635664656758309","1","","0.6066265060240964","0.6066265060240964","0.9447801900215638","0.027746031260142492"
"fold_sh4","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T11:02:13.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.004759455099701881","1","","0.06306913996627318","0.06306913996627318","4.577592311366912","0.028794020146942965"
"fold_s390x","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T11:01:10.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.006795939523726702","1","","0.04409270774448841","0.04409270774448841","5.365775908742632","0.02602267103878811"
"fold_s390","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T11:00:10.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.10604827851057053","1","","0.004841208365608056","0.004841208365608056","6.729044154838279","0.02783161236028263"
"fold_riscv64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:59:10.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.05077233910560608","1","","0.5452702702702703","0.5452702702702703","1.5386647062642234","0.028370190544596132"
"fold_ppc64el","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:58:11.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.00020290013344492763","1","","0.992619926199262","0.992619926199262","0.02031996492529028","0.03068697998682954"
"fold_ppc64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:57:09.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.0026382477954030037","1","","0.9029297564419344","0.9029297564419344","0.2806852527790599","0.02603240569454222"
"fold_powerpcspe","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:56:08.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.009145173244178295","1","","0.986872002019692","0.986872002019692","0.033561637397900586","0.02748667334923827"
"fold_powerpc","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:55:08.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.006529632490128279","1","","0.9972459377581934","0.9972459377581934","0.009742259213357772","0.028334505148292197"
"fold_mipsel","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:54:09.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","1.1463078260421753","1","","0.21774834437086096","0.21774834437086096","3.387634127827014","0.027354243803041835"
"fold_mips64el","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:53:11.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.1971842795610428","1","","0.9626623376623376","0.9626623376623376","0.10735610982074456","0.02951359922862631"
"fold_mips","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:52:13.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.000753320986405015","1","","0.43450210378681625","0.43450210378681625","2.6384731509855817","0.021722628303362555"
"fold_m68k","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:51:17.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.12347059696912766","1","","0.001590909090909091","0.001590909090909091","15.695829197980355","0.027339991612473385"
"fold_ia64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:50:21.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.004109507892280817","1","","0.8713884430176565","0.8713884430176565","0.34225017176224637","0.029030693451202023"
"fold_i386","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:49:25.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.01043288502842188","1","","0.9704443139557644","0.9704443139557644","0.08425583007046952","0.02835455587140781"
"fold_hppa","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:48:30.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.1154942512512207","1","","0.46190476190476193","0.46190476190476193","1.675456265085622","0.028161949972204108"
"fold_armhf","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:47:34.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.01809661276638508","1","","0.9642052565707134","0.9642052565707134","0.12057916754357782","0.027778524398776545"
"fold_armel","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:46:40.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.0034188313875347376","1","","1","1","0.0001211692613873354","0.02933188935280152"
"fold_arm64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:45:45.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.0030219124164432287","1","","0.12733773377337734","0.12733773377337734","4.134643868396156","0.02570787045505532"
"fold_amd64","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:44:52.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.02872154861688614","1","","0.9525881814017408","0.9525881814017408","0.15633405403544506","0.025989951017766542"
"fold_alpha","logo ResNet50 endianness 11:43:58, 07-03-2025","finished","-","","","2025-03-07T10:43:59.000Z","51","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","2","mikkel-03-07-resnet-endianness","0.004409774672240019","1","","0.9921934021657012","0.9921934021657012","0.020719626859919425","0.02781920855864681"
"overall_metrics","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:43:42.000Z","5","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","","","0.6120130712173868","","","",""
"fold_x32","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:42:38.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0298614464700222","1","","0.9741379310344828","0.9741379310344828","0.07597145782677796","0.023360583550323145"
"fold_sparc64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:41:34.000Z","63","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.01471701916307211","1","","0.41147741147741146","0.41147741147741146","2.067504963049522","0.021344347359933423"
"fold_sparc","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:40:31.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.004156743176281452","1","","0.856425702811245","0.856425702811245","0.3214578410753837","0.024308924273290573"
"fold_sh4","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:39:27.000Z","63","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.036112524569034576","1","","0.10978077571669476","0.10978077571669476","2.8503004530424714","0.027025299109218432"
"fold_s390x","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:38:25.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0504787303507328","1","","0.009609949123798756","0.009609949123798756","5.259392951216016","0.024048342886465898"
"fold_s390","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:37:26.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0015686170663684609","1","","0.01200619674670798","0.01200619674670798","3.3986650955529862","0.02425014692067471"
"fold_riscv64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:36:25.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.06933113932609558","1","","0.5801801801801801","0.5801801801801801","1.5039433828422002","0.02400992960470133"
"fold_ppc64el","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:35:23.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.00416884571313858","1","","0.9860913993755324","0.9860913993755324","0.04768732573471165","0.0254839590391487"
"fold_ppc64","logo ResNet50 endianness 11:19:23, 07-03-2025","finished","-","","","2025-03-07T10:34:23.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","mikkel-03-07-resnet-endianness","0.0081451665610075","1","","0.7483233321567243","0.7483233321567243","0.7081544935703278","0.024350217803048226"
