"Name","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy","test_loss","train_loss"
"fold_mips64el","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:48:57.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.007702714763581753","1","","0.8327922077922078","0.8327922077922078","0.3724294808857581","0.029613691168675287"
"fold_mips","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:48:00.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.02165817841887474","1","","0.9680224403927068","0.9680224403927068","0.09228782635182142","0.02622022602808961"
"fold_m68k","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:47:03.000Z","56","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.0008267391822300851","1","","0.8002272727272727","0.8002272727272727","0.6865742068359817","0.028121760124873753"
"fold_ia64","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:46:08.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.0006647843983955681","1","","0.0016051364365971107","0.0016051364365971107","8.346614165183825","0.02666427370520003"
"fold_i386","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:45:14.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.0004694666713476181","1","","0.8332354668232531","0.8332354668232531","0.44046877454966304","0.0272348050819457"
"fold_hppa","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:44:19.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.03225130960345268","1","","0.9821946169772257","0.9821946169772257","0.0605544407950028","0.030632594978161204"
"fold_armhf","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:43:25.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.03529956936836243","1","","0.9386733416770964","0.9386733416770964","0.1708463670478927","0.027354929649838315"
"fold_armel","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:42:32.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.04922991991043091","1","","0.9935","0.9935","0.017443286045731622","0.029707019441224388"
"fold_arm64","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:41:38.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.02705206535756588","1","","0.9843234323432344","0.9843234323432344","0.04087993437260912","0.02589561152861028"
"fold_amd64","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:40:44.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.002238103887066245","1","","0.8685295464956482","0.8685295464956482","0.516402729395507","0.02136871500057492"
"fold_alpha","logo ResNet50 instructionwidth_type 13:39:05, 07-03-2025","finished","-","","","2025-03-07T12:39:06.000Z","97","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","true","LOGO_architecture_wandb","1","03-07-resnet-instructionwidthtype","0.012535576708614826","1","","0.09216821959204231","0.09216821959204231","16.456495421273367","0.02830313645877471"
