"Name","Group","Hostname","GPU Type","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","model.params.embedding_dim","model.params.vocab_size","batch_loss","epoch","group_left_out","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"fold_powerpcspe","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:44:22.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.06193318590521813","1","powerpcspe","","0.9916687705124968","0.9916687705124968","3961","0.02377256694354958","","92434","0.030891784202673224"
"fold_powerpc","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:44:08.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.0154890613630414","1","powerpc","","1","1","3631","0.001152246031172884","","92764","0.030546759791704344"
"fold_mipsel","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:43:55.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.003908498678356409","1","mipsel","","0.8410596026490066","0.8410596026490066","3775","0.9352192595853644","","92620","0.03526250416349757"
"fold_mips64el","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:43:42.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.00265498086810112","1","mips64el","","1","1","4312","0.0004433504468846984","","92083","0.0309113699766384"
"fold_mips","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:43:29.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.06338568776845932","1","mips","","0.09228611500701264","0.09228611500701264","3565","4.165083919252668","","92830","0.02800963884164569"
"fold_m68k","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:43:16.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.013531725853681564","1","m68k","","0.00022727272727272727","0.00022727272727272727","4400","5.328656231147655","","91995","0.028094289327354912"
"fold_ia64","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:43:02.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.056983400136232376","1","ia64","","0.023274478330658103","0.023274478330658103","4984","2.9487410325270433","","91411","0.03407596508853243"
"fold_i386","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:42:49.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.0017371035646647217","1","i386","","0.9604619299275788","0.9604619299275788","5109","0.10468202051706613","","91286","0.03173021426667168"
"fold_hppa","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:42:36.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.09842173010110856","1","hppa","","0.14306418219461697","0.14306418219461697","4830","8.391923289549979","","91565","0.02408999291404084"
"fold_armhf","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:42:23.000Z","11","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.0966384783387184","1","armhf","","0.9894868585732164","0.9894868585732164","3995","0.028834099513395425","","92400","0.028712029881898568"
"fold_armel","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:42:09.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.007407044060528278","1","armel","","1","1","4000","0.00014620180040278034","","92395","0.028932886433371968"
"fold_arm64","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:41:56.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.0003320570685900748","1","arm64","","0.46507150715071505","0.46507150715071505","3636","3.8534498632999887","","92759","0.030132428099329037"
"fold_amd64","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:41:43.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.004325082991272211","1","amd64","","0.9255611543747136","0.9255611543747136","4366","0.24779155029429364","","92029","0.02613158446457901"
"fold_alpha","logo Simple2d endianness 05:41:29, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:41:29.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.00013905679224990308","1","alpha","","1","1","3971","0.0001715009913592468","","92424","0.0263760586792666"
"overall_metrics","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:28:09.000Z","5","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","","","","0.6905026194304684","","","","","00:05:59","",""
"fold_x32","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:27:54.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.06472138315439224","1","x32","","0.9777298850574712","0.9777298850574712","4176","0.09636124022402769","","92219","0.03078048503939915"
"fold_sparc64","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:27:36.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.031260695308446884","1","sparc64","","0.7255799755799756","0.7255799755799756","3276","0.5576872504674472","","93119","0.025064552537994892"
"fold_sparc","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:27:21.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.007696923334151506","1","sparc","","0.4040160642570282","0.4040160642570282","4980","2.5627834093876376","","91415","0.02449440772142447"
"fold_sh4","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:27:07.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.018628669902682304","1","sh4","","1","1","5930","0.01057722662845927","","90465","0.027933746782382435"
"fold_s390x","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:26:52.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.0010651450138539076","1","s390x","","0.006218202374222725","0.006218202374222725","3538","4.979597534452166","","92857","0.03302914808567024"
"fold_s390","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:26:38.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.10430453717708588","1","s390","","0.04163439194422928","0.04163439194422928","5164","5.729137391219904","","91231","0.033646564647088546"
"fold_riscv64","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:26:23.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.026411037892103195","1","riscv64","","0.6493243243243243","0.6493243243243243","4440","0.7760993821280343","","91955","0.028126134553666745"
"fold_ppc64el","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:26:07.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.002361928578466177","1","ppc64el","","0.05904059040590406","0.05904059040590406","3523","2.8553117918116704","","92872","0.02260632425642336"
"fold_ppc64","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:25:50.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.03913135454058647","1","ppc64","","0.8319802329685846","0.8319802329685846","2833","0.7345659765932295","","93562","0.02931918916676492"
"fold_powerpcspe","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:25:34.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.011789308860898018","1","powerpcspe","","0.999242615501136","0.999242615501136","3961","0.0030654684674265163","","92434","0.031735179286025574"
"fold_powerpc","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:25:18.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.035468440502882004","1","powerpc","","1","1","3631","0.000017466601408606247","","92764","0.03019401615324976"
"fold_mipsel","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:25:01.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.000905998342204839","1","mipsel","","0.9970860927152316","0.9970860927152316","3775","0.007510114041891076","","92620","0.028618766748118783"
"fold_mips64el","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:24:46.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.0006324389833025634","1","mips64el","","0.9990723562152134","0.9990723562152134","4312","0.004558146532551344","","92083","0.027819722228544543"
"fold_mips","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:24:30.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.0708426758646965","1","mips","","0.9927068723702664","0.9927068723702664","3565","0.018434669153066352","","92830","0.026923394860724"
"fold_m68k","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:24:14.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.019090618938207623","1","m68k","","0.017045454545454544","0.017045454545454544","4400","2.6772972604502803","","91995","0.026966048768756815"
"fold_ia64","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:23:58.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.01669185236096382","1","ia64","","0.9682985553772072","0.9682985553772072","4984","0.08942664100621374","","91411","0.02428970002798015"
"fold_i386","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:23:42.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.35436204075813293","1","i386","","0.8430221178312781","0.8430221178312781","5109","0.4723913542926311","","91286","0.026483745551732964"
"fold_hppa","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:23:27.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.0064787049777805805","1","hppa","","0.184472049689441","0.184472049689441","4830","9.47066393024043","","91565","0.02962656341838715"
"fold_armhf","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:23:12.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.02079822309315205","1","armhf","","0.9379224030037548","0.9379224030037548","3995","0.17154299074576962","","92400","0.025781837809051952"
"fold_armel","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:22:57.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.03544878214597702","1","armel","","1","1","4000","0.00001092978233104994","","92395","0.029710149178419288"
"fold_arm64","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:22:41.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.026705138385295868","1","arm64","","0.9848734873487348","0.9848734873487348","3636","0.033785467924501156","","92759","0.02955009257260325"
"fold_amd64","logo Simple2d instructionwidth_type 07:22:09, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T05:22:26.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","logo_cv","10","logo-all-05-05-2025","","","0.015600272454321384","1","amd64","","0.9031149793861658","0.9031149793861658","4366","0.35370339528805966","","92029","0.02464131336932097"
