"Name","Group","Hostname","GPU Type","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","testing_data.name","testing_data.params.dataset_path","testing_data.params.feature_csv_path","testing_data.params.file_byte_read_limit","testing_data.params.max_file_splits","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","epoch","instance_count_arc","instance_count_arceb","instance_count_bfin","instance_count_bpf","instance_count_c6x","instance_count_cr16","instance_count_cris","instance_count_csky","instance_count_epiphany","instance_count_fr30","instance_count_frv","instance_count_ft32","instance_count_h8300","instance_count_iq2000","instance_count_kvx","instance_count_lm32","instance_count_loongarch64","instance_count_m32r","instance_count_m68k-elf","instance_count_mcore","instance_count_mcoreeb","instance_count_microblaze","instance_count_microblazeel","instance_count_mmix","instance_count_mn10300","instance_count_moxie","instance_count_moxieel","instance_count_msp430","instance_count_nds32","instance_count_nios2","instance_count_or1k","instance_count_pru","instance_count_rl78","instance_count_rx","instance_count_tilegx","instance_count_tricore","instance_count_v850","instance_count_visium","instance_count_xstormy16","instance_count_xtensa","test_accuracy","test_accuracy_arc","test_accuracy_arceb","test_accuracy_bfin","test_accuracy_bpf","test_accuracy_c6x","test_accuracy_cr16","test_accuracy_cris","test_accuracy_csky","test_accuracy_epiphany","test_accuracy_fr30","test_accuracy_frv","test_accuracy_ft32","test_accuracy_h8300","test_accuracy_iq2000","test_accuracy_kvx","test_accuracy_lm32","test_accuracy_loongarch64","test_accuracy_m32r","test_accuracy_m68k-elf","test_accuracy_mcore","test_accuracy_mcoreeb","test_accuracy_microblaze","test_accuracy_microblazeel","test_accuracy_mmix","test_accuracy_mn10300","test_accuracy_moxie","test_accuracy_moxieel","test_accuracy_msp430","test_accuracy_nds32","test_accuracy_nios2","test_accuracy_or1k","test_accuracy_pru","test_accuracy_rl78","test_accuracy_rx","test_accuracy_tilegx","test_accuracy_tricore","test_accuracy_v850","test_accuracy_visium","test_accuracy_xstormy16","test_accuracy_xtensa","test_loss","train_loss"
"train_test_separate_datasets","train_test_separate_datasets ResNet50 instructionwidth_type 04:51:45, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:51:45.000Z","111","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","1024","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","train_test_separate_datasets","4","buildcross-all-22620086","1","3299","1731","2942","19","5282","1584","4074","4247","343","2223","5037","440","4402","2466","5016","3396","4818","1997","1866","1270","1270","5867","5840","4314","1255","2237","2232","228","2908","4301","5544","2443","345","1486","11986","1646","3174","3488","257","2669","0.6409931466875657","0.5271294331615641","0.3882149046793761","0.29979605710401086","0.8947368421052632","0.9994320333207118","0.00946969696969697","0.8082965144820815","0.01930774664469037","0.02040816326530612","0.3319838056680162","0.9817351598173516","1","0.11267605633802816","1","0.07575757575757576","0.9932273262661956","0.6973848069738481","0.912869303955934","0.1382636655948553","0.9952755905511812","0.9960629921259844","0.9906255326401908","0.997431506849315","0.9735744089012516","0.9880478087649402","0.008046490835940992","0.021505376344086023","0","0.5426409903713892","0.8495698674726808","0.5189393939393939","0.14449447400736798","0.9942028985507246","0.6655450874831763","0.995327882529618","0.8882138517618469","0.001890359168241966","0.9994266055045872","0.5097276264591439","0.050955414012738856","2.189528758005575","0.029393399055811897"
"train_test_separate_datasets","train_test_separate_datasets ResNet50 instructionwidth_type 04:49:45, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:49:45.000Z","110","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","1024","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","train_test_separate_datasets","3","buildcross-all-22620086","1","3299","1731","2942","19","5282","1584","4074","4247","343","2223","5037","440","4402","2466","5016","3396","4818","1997","1866","1270","1270","5867","5840","4314","1255","2237","2232","228","2908","4301","5544","2443","345","1486","11986","1646","3174","3488","257","2669","0.6581431024995414","0.5040921491361019","0.3316002310803004","0.37185588035350103","0.8947368421052632","0.9996213555471412","0.008838383838383838","0.8259695630829651","0.012479397221568166","0.05830903790087463","0.3769680611785875","0.98491165376216","1","0.1403907314856883","0.9983779399837794","0.060406698564593304","0.9690812720848055","0.8082191780821918","0.941412118177266","0.16559485530546625","0.9826771653543308","0.9818897637795276","0.9962502130560764","0.9977739726027396","0.9796012980992118","0.9816733067729084","0.028609745194456863","0.021505376344086023","0","0.35900962861072905","0.8360846314810509","0.6432178932178932","0.582480556692591","0.982608695652174","0.6662180349932705","0.9939095611546804","0.8718104495747266","0.001890359168241966","0.9934059633027524","0.3346303501945525","0.09853877856875234","1.769014100488136","0.028564218558844917"
"train_test_separate_datasets","train_test_separate_datasets ResNet50 instructionwidth_type 04:47:50, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:47:51.000Z","105","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","1024","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","train_test_separate_datasets","2","buildcross-all-22620086","1","3299","1731","2942","19","5282","1584","4074","4247","343","2223","5037","440","4402","2466","5016","3396","4818","1997","1866","1270","1270","5867","5840","4314","1255","2237","2232","228","2908","4301","5544","2443","345","1486","11986","1646","3174","3488","257","2669","0.6455620216437945","0.6247347681115489","0.4298093587521664","0.4167233174711081","0.6842105263157895","0.9979174555092768","0.034722222222222224","0.7007854688267059","0.02260419119378385","0.1282798833819242","0.46108861898335585","0.9436172324796506","0.9977272727272728","0.5354384370740572","0.9955393349553934","0.1070574162679426","0.8889870435806831","0.7420091324200914","0.7786680020030045","0.2690246516613076","0.9748031496062992","0.9732283464566928","0.9809101755582068","0.9964041095890412","0.9378766805748724","0.9904382470119522","0.124273580688422","0.1232078853046595","0","0.4862448418156809","0.5938153917693559","0.37247474747474746","0.1494064674580434","0.9797101449275364","0.7806191117092867","0.9842316035374604","0.8450789793438639","0.001890359168241966","0.9733371559633028","0.3891050583657587","0.13975271637317346","1.7903155617915223","0.028859442758888246"
"train_test_separate_datasets","train_test_separate_datasets ResNet50 instructionwidth_type 04:45:55, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:45:56.000Z","105","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","1024","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","train_test_separate_datasets","1","buildcross-all-22620086","1","3299","1731","2942","19","5282","1584","4074","4247","343","2223","5037","440","4402","2466","5016","3396","4818","1997","1866","1270","1270","5867","5840","4314","1255","2237","2232","228","2908","4301","5544","2443","345","1486","11986","1646","3174","3488","257","2669","0.6308715879341682","0.5810851773264626","0.3373772385904102","0.358599592114208","0.7894736842105263","0.996024233244983","0.02904040404040404","0.7331860579283259","0.027077937367553567","0.09037900874635568","0.7372919478182636","0.9261465157832044","1","0.28850522489777375","0.994322789943228","0.11383572567783094","0.848939929328622","0.5552096305520963","0.7351026539809714","0.23258306538049303","0.9763779527559056","0.9637795275590552","0.966592807226862","0.9871575342465754","0.920955030134446","0.9713147410358566","0.11220384443451052","0.14336917562724014","0","0.5966299862448419","0.7023947919088585","0.3483044733044733","0.21080638559148587","0.936231884057971","0.7442799461641992","0.9833972968463208","0.6154313487241798","0.007876496534341524","0.9825114678899084","0.5680933852140078","0.175346571749719","1.4676373688841549","0.028250279194372875"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:44:59, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:44:59.000Z","47","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","20","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.5869726375411269","0.02557893143635538","0.06197751513404439","0.07079796264855688","0.8421052631578947","1","0.06805293005671077","0.1484480431848853","0.47982590283496057","0","0.021353113059114408","0.9920642793373672","0.9943757030371204","0.14087864683846066","0.9437019036046984","0.3882634253262927","1","0.9375712952400704","0.9855108668498626","0.700722118213426","0.4308176100628931","0.9607072691552064","0.9918242207460398","0.9972616806435052","0.973248407643312","0.0051751592356687895","0.40906047757197056","0.6088123462312681","0.002188183807439825","0.35807560137457045","0.9969795539033456","0.9990088304198956","0.9621831561733444","0.049204052098408106","0.038978494623655914","0.2781067556296914","0.2713765918738629","0.03997481901164621","0.709866819418588","0.8916827852998066","0.22226379794200188","4.267842232314566","0.006977180550571303"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:44:00, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:44:01.000Z","49","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","19","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.5883095248011329","0.03874678371424247","0.5730758143557221","0.2302207130730051","0.7894736842105263","0.9999053747161242","0.036231884057971016","0.6748865169917801","0.4455946359251853","0.026124818577648767","0.8678354686446392","0.997817676817776","0.8233970753655793","0.9444885912135316","0.8633049817739976","0.281358971804324","0.9336764705882352","0.7416779010681324","0.9732700474644016","0.7806900240706072","0.1214622641509434","0.8679764243614931","0.7737182762732073","0.9574704774944378","0.9486971627099016","0.032245222929936306","0.4124079446552109","0.1992842764482219","0.0175054704595186","0.13917525773195877","0.9952369888475836","0.47729320598306","0.9133278822567455","0.03907380607814761","0.04670698924731183","0.22531276063386155","0.7028502122498483","0.010544538873150771","0.7363597307747386","0.6518375241779497","0.16426566884939195","3.16847607917306","0.01650796172470221"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:43:00, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:43:01.000Z","50","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","18","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.6761900795468744","0.02451944906916906","0.03603343903142116","0.23276740237691","0.8947368421052632","0.9997161241483724","0.057971014492753624","0.5279106858054227","0.7441477473238443","0.01886792452830189","0.0035963137783771634","0.5599642892570181","0.9955005624296964","0.9405153819956862","0.9941271769947349","0.30696423234034076","0.9966176470588236","0.7448926682567666","0.9650262303272544","0.6814656325220647","0.18238993710691823","0.887229862475442","0.9948049735990462","0.8385247304466883","0.9598147075854082","0.012340764331210192","0.5681767462619951","0.5052560948333706","0.04157549234135667","0.502233676975945","0.8918447955390335","0.8032077851865201","0.9354047424366312","0.14182344428364688","0.21908602150537632","0.999165971643036","0.5154639175257731","0.07727415801070192","0.9314048403265072","0.758220502901354","0.15958840037418148","3.354854679471466","0.009905178977301431"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:41:57, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:41:57.000Z","54","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","17","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.6794594144350506","0.0180112002421674","0.36350533294897663","0.133276740237691","0.18421052631578944","0.9999053747161242","0.036862003780718335","0.599803705066863","0.00905775791083402","0.02467343976777939","0.04472915261856597","0.7000297589524849","0.9302587176602924","0.9438074696333296","0.9609153503442688","0.33117465378101024","0.9541176470588236","0.977392927512185","0.934549088183862","0.7079433003476866","0.5750786163522013","0.706090373280943","0.9957417816385624","0.9478007872668148","0.844122756224667","0.07165605095541401","0.3409953135460835","0.5012301498546187","0.11159737417943108","0.6259450171821306","0.9962825278810408","0.7713101459722472","0.9439901880621424","0.3386396526772793","0.041666666666666664","0.9912844036697248","0.7853244390539721","0.21199244570349388","0.9693541457826148","0.5512572533849129","0.13189897100093545","3.528145336446488","0.00805787172710587"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:40:55, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:40:56.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","16","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.6959726791887052","0.0502497351294082","0.1127125972902854","0.49083191850594227","0.02631578947368421","0.9995268735806208","0.04221802142407057","0.6739050423260949","0.625338195506411","0.02902757619738752","0.5073050123623286","0.8742188274972721","0.998875140607424","0.9989783176296968","0.8981368975293641","0.486499950184318","0.995735294117647","0.8456911749455563","0.8376217836622533","0.8702861727734689","0.8411949685534591","0.8133595284872298","0.99386816555953","0.9446346055108678","0.6464389114070642","0.09355095541401272","0.5050212006248606","0.2925520017893089","0.03938730853391685","0.8218213058419244","0.9912871747211895","0.9812578843034782","0.04129190515126738","0.3053545586107091","0.18581989247311828","0.9831526271893244","0.7343844754396605","0.0141643059490085","0.2649291135615065","0.9497098646034816","0.08119738072965388","2.225823327658265","0.013372951220722544"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:39:52, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:39:52.000Z","55","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","15","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.6810711757111324","0.08400181625548661","0.2871144422023638","0.06417657045840408","0.6842105263157895","0.999337623012869","0.40422180214240705","0.06723101459943565","0.5089989413010234","0.01451378809869376","0.09327938862665767","0.9551631782561254","0.934758155230596","0.938699057781814","0.9485621709194004","0.2247683570788084","0.8805882352941177","0.7695737840920875","0.8386210342243318","0.6327895159133459","0.7480345911949685","0.29469548133595286","0.990717083972066","0.9790347424268356","0.950781702374059","0.02428343949044586","0.4182102209328275","0.7846119436367703","0.6148796498905909","0.6647766323024055","0.996050185873606","0.742566228149216","0.9548242027800492","0.011577424023154847","0.365255376344086","0.9997080900750626","0.11188599151000608","0.42791942083726786","0.800801947586997","0.8123791102514507","0.08381665107577176","2.1407055935840353","0.011551544579964714"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:38:52, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:38:52.000Z","52","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","14","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.6807671483903212","0.028000605418495535","0.49293744594984146","0.200169779286927","0.5789473684210527","1","0.01984877126654064","0.7421175315912159","0.09987060345841664","0.008708272859216255","0.17015059563946955","0.9721257811725028","0.905511811023622","0.9891020547167668","0.8900364520048603","0.6173159310550962","0.9954411764705884","0.9594524525562584","0.9682737946540096","0.5894624231077829","0.3463050314465409","0.9964636542239684","0.9987225344915688","0.984425808659935","0.8993630573248408","0.013136942675159236","0.682883284981031","0.4231715499888168","0.030634573304157548","0.2371134020618557","0.9888475836431226","0.8616867904126869","0.973426001635323","0.08827785817655572","0.09240591397849462","0.9531276063386156","0.012734990903577926","0.018098835379288636","0.377058570814836","0.6112185686653772","0.024883068288119738","3.257962093427482","0.00804529599353206"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:37:49, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:37:50.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","13","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.6954021073674566","0.03995762070531255","0.09512827904295186","0.031069609507640067","0.5","0.9998107494322483","0.013232514177693762","0.7817445712182555","0.13833666627455593","0.07692307692307693","0.006967857945605754","0.7639123102866779","0.983127109111361","0.9456237938472016","0.9732685297691372","0.6286739065457806","0.9955882352941176","0.8186249092606035","0.8458656007994004","0.7940625835784969","0.8073899371069182","0.6644400785854617","0.9944643161301312","0.98716412801643","0.918355529820498","0.007961783439490446","0.39053782637804063","0.7756653992395437","0.2297592997811816","0.3654639175257732","0.9953531598513012","0.6186700306361507","0.9613654946852004","0.17510853835021709","0.2916666666666667","0.9966221851542952","0.6500909642207399","0.11536040289581366","0.9170843477015608","0.9593810444874274","0.3249766136576239","2.626397077128821","0.019220233194610557"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:36:48, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:36:48.000Z","53","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","12","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.5723126900170755","0.028303314666263055","0.07177861055059095","0.09151103565365024","0.5526315789473685","0.9994322482967448","0.026465028355387523","0.7318120476015213","0.14010116456887425","0.002902757619738752","0.05866486850977748","0.5627417914889395","0.9921259842519684","0.9963673515722556","0.9074524098825436","0.41546278768556344","0.998529411764706","0.9043866016799752","0.9535348488633524","0.8317732013907462","0.15919811320754718","0.8522593320235756","0.9878214954862884","0.9365907924011638","0.9779965257672264","0.02866242038216561","0.37536264226735105","0.18765376873182732","0.0175054704595186","0.534192439862543","0.9946561338289964","0.8568210488376284","0.9879394930498774","0.017366136034732273","0.04603494623655914","0.21651376146788992","0.02425712553062462","0.003934529430280139","0.35027924960618645","0.2437137330754352","0.3257249766136576","3.675772929195303","0.01273255436533557"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:35:47, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:35:48.000Z","50","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","11","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.71067427429095","0.2321779930376873","0.6716633035456904","0.4577249575551783","0.8947368421052632","0.9990537471612416","0.013862633900441084","0.6087596613912404","0.7521468062580873","0.02467343976777939","0.0004495392222971454","0.975994444995536","0.9887514060742408","0.9774094675899648","0.9667881733495344","0.3680382584437581","0.9980882352941176","0.4472674478896609","0.912815388458656","0.6250334313987698","0.9732704402515724","0.9422396856581532","0.9949753023335036","0.976553140510012","0.9579617834394905","0.05015923566878981","0.4873912073197947","0.21740102885260568","0.03938730853391685","0.6713058419243986","0.9923327137546468","0.9402595062173364","0.9605478331970564","0.053545586107091175","0.17237903225806453","0.9503336113427856","0.11825348696179502","0.05130626377085301","0.8331662609193756","0.2437137330754352","0.011038353601496726","2.2442857160506207","0.03729524923272237"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:34:49, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:34:49.000Z","50","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","10","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.7135812752488443","0.02996821552898441","0.6189103488036898","0.0432937181663837","0.868421052631579","0.999337623012869","0.2432262129804663","0.23064654643602012","0.644982943183155","0.030478955007256895","0.5594515621487974","0.9592302350957246","0.9313835770528684","0.9005562492904984","0.965978128797084","0.4975590315831423","0.8514705882352941","0.8220470807839884","0.9607794154384212","0.7397699919764643","0.5636792452830188","0.9740667976424362","0.9960824391074774","0.9727879513948314","0.8382165605095542","0.06011146496815287","0.46306627984824816","0.34444195929322297","0.0175054704595186","0.668041237113402","0.9963986988847584","0.8028473598846639","0.9789452166802944","0.9464544138929089","0.3131720430107527","0.9989157631359468","0.25288053365676166","0.3119294932326094","0.7071459258198483","0.3984526112185687","0.24733395696913","3.4069019918619574","0.007516371684487254"
"train_test_separate_datasets","train_test_separate_datasets Simple2dEmbedding instructionwidth_type 04:33:48, 07-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-07T02:33:49.000Z","51","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","2","instructionwidth_type","BuildCrossDataset","buildcross/text_bin","buildcross/labels.csv","512","10000","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","train_test_separate_datasets","9","buildcross-all-22620086","1","6607","3469","5890","38","10568","3174","8151","8501","689","4449","10081","889","8809","4938","10037","6800","9643","4003","3739","2544","2545","11742","11686","8635","2512","4481","4471","457","5820","8608","11098","4892","691","2976","23980","3298","6354","6983","517","5345","0.713739536045979","0.027092477675192975","0.13289132314788124","0.08896434634974533","1","0.9996214988644966","0.06427221172022685","0.49159612317507057","0.6440418774261851","0.008708272859216255","0.9015509103169252","0.9943457990278742","1","0.9651492791463276","0.9665856622114216","0.25864302082295504","0.9898529411764706","0.8844757855439178","0.9712715463402448","0.636533832575555","0.16391509433962265","0.5351669941060904","0.9973599046159088","0.979462604826288","0.9551823972206138","0.07603503184713375","0.3758089712117831","0.12458063073138","0.10284463894967176","0.5517182130584193","0.7897304832713755","0.9097134618850244","0.9335650040883074","0.1316931982633864","0.14348118279569894","0.9933694745621352","0.4990903577926016","0.7045955303745672","0.88801374767292","0.4545454545454546","0.06772684752104771","1.72802940095505","0.013340143357522982"
