"Name","Group","Hostname","GPU Type","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","model.params.embedding_dim","model.params.vocab_size","batch_loss","epoch","group_left_out","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"fold_s390","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:21:54.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.01983894594013691","1","s390","","0.7939581719597212","0.7939581719597212","5164","0.47812726063492855","","91231","0.04133626215587185"
"fold_riscv64","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:21:37.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.036710936576128006","1","riscv64","","0.05630630630630631","0.05630630630630631","4440","6.31646876335144","","91955","0.03905441814308248"
"fold_ppc64el","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:21:21.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.0001362801413051784","1","ppc64el","","0.09395401646324156","0.09395401646324156","3523","3.0685096766267503","","92872","0.04132061077368583"
"fold_ppc64","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:21:05.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.0014207415515556931","1","ppc64","","0.9996470172961524","0.9996470172961524","2833","0.045649770937032166","","93562","0.041441759115423464"
"fold_powerpcspe","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:20:49.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.06670428067445755","1","powerpcspe","","0.9949507700075738","0.9949507700075738","3961","0.01956583453988236","","92434","0.04431039637506933"
"fold_powerpc","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:20:33.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.02084091491997242","1","powerpc","","1","1","3631","0.0004527045925608052","","92764","0.04289803614423426"
"fold_mipsel","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:20:18.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.0877322182059288","1","mipsel","","0.909139072847682","0.909139072847682","3775","0.2087405157291283","","92620","0.04075357394848657"
"fold_mips64el","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:20:02.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.001634234795346856","1","mips64el","","0.99721706864564","0.99721706864564","4312","0.009383299585512275","","92083","0.040705931863286485"
"fold_mips","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:19:46.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.032447732985019684","1","mips","","0.9974754558204768","0.9974754558204768","3565","0.01083115694927983","","92830","0.04293007444267741"
"fold_m68k","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:19:31.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.020690347999334335","1","m68k","","0.9959090909090909","0.9959090909090909","4400","0.02074187503877919","","91995","0.0421746195709998"
"fold_ia64","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:19:14.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.0735349953174591","1","ia64","","0.012439807383627608","0.012439807383627608","4984","9.828960137489515","","91411","0.04193684898406147"
"fold_i386","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:18:59.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.05856494978070259","1","i386","","0.992562145233901","0.992562145233901","5109","0.04671069912146777","","91286","0.03638820536448927"
"fold_hppa","logo Simple1d instructionwidth_type 05:17:23, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T03:18:43.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","logo_cv","10","logo-all-05-05-2025","","","0.0009218223276548088","1","hppa","","0.1805383022774327","0.1805383022774327","4830","4.78339210623189","","91565","0.043172185448160885"
