"Name","Group","Hostname","GPU Type","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","model.params.embedding_dim","model.params.vocab_size","batch_loss","epoch","group_left_out","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"fold_powerpcspe","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:48:43.000Z","66","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0030416774097830057","1","powerpcspe","","0.9649078515526384","0.9649078515526384","3961","0.09025878289474114","","92434","0.029345737948166178"
"fold_powerpc","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:47:35.000Z","67","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0020368576515465975","1","powerpc","","0.9988983751032772","0.9988983751032772","3631","0.0077067729710650285","","92764","0.0312833210795612"
"fold_mipsel","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:46:26.000Z","67","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0002216938737547025","1","mipsel","","0.24397350993377484","0.24397350993377484","3775","2.544158248578088","","92620","0.025590840974433197"
"fold_mips64el","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:45:21.000Z","64","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0011206851340830326","1","mips64el","","0.9686920222634507","0.9686920222634507","4312","0.08001977062838919","","92083","0.031310333389157195"
"fold_mips","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:44:16.000Z","63","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.0005453729536384344","1","mips","","0.314726507713885","0.314726507713885","3565","3.3859034734112874","","92830","0.02366143829436212"
"fold_m68k","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:43:12.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.15761886537075043","1","m68k","","0.01977272727272727","0.01977272727272727","4400","7.3659994153008945","","91995","0.029073133892318175"
"fold_ia64","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:42:10.000Z","61","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.013213030993938446","1","ia64","","0.7423756019261637","0.7423756019261637","4984","0.5766521256703597","","91411","0.03258602741314359"
"fold_i386","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:41:08.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.004649491515010595","1","i386","","0.9821882951653944","0.9821882951653944","5109","0.05991218881681561","","91286","0.030416677980849353"
"fold_hppa","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:40:05.000Z","62","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.000996219110675156","1","hppa","","0.3182194616977226","0.3182194616977226","4830","3.426367555793963","","91565","0.02904702926497337"
"fold_armhf","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:39:05.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.030999576672911644","1","armhf","","0.9747183979974968","0.9747183979974968","3995","0.07414158211424134","","92400","0.031201247876456655"
"fold_armel","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:38:05.000Z","58","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.022718247026205063","1","armel","","1","1","4000","0.00006421874427143761","","92395","0.03106034124599253"
"fold_arm64","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:37:04.000Z","60","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.005204720422625542","1","arm64","","0.40786578657865785","0.40786578657865785","3636","2.1093800214298986","","92759","0.028545070352145183"
"fold_amd64","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:36:04.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","0.05762100964784622","1","amd64","","0.96701786532295","0.96701786532295","4366","0.10798587305876224","","92029","0.028480052521074405"
"fold_alpha","logo ResNet50 endianness 10:35:03, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T08:35:04.000Z","59","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","2.507066011428833","1","alpha","","0.9929488793754722","0.9929488793754722","3971","0.021761993378666893","","92424","0.032426610280567085"
"overall_metrics","logo ResNet50 instructionwidth_type 12:20:00, 06-05-2025","idun-07-09","NVIDIA A100 80GB PCIe","finished","-","","","2025-05-06T10:45:38.000Z","9","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","1024","true","ResNet50","","","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","32","3","","true","logo_cv","10","logo-all-05-05-2025","","","","","","0.7983609108356242","","","","","00:25:37","",""
